game_id,season,season_type,team_id,team_tricode,minutes,pts,reb,ast,stl,blk,tov,fga,fgm,fg3a,fg3m,fta,ftm,plus_minus,source
0022500525,2025-26,Regular Season,1610612762,UTA,265.0,125,79,33,8,5,20,111,49,41,11,21,16,0,cdn
0022500526,2025-26,Regular Season,1610612744,GSW,240.0,120,53,31,6,2,9,89,44,47,18,18,14,0,cdn
0022500526,2025-26,Regular Season,1610612749,MIL,240.0,113,41,29,3,3,12,85,46,32,14,12,7,0,cdn
0022500527,2025-26,Regular Season,1610612757,POR,240.0,103,51,21,7,3,13,83,36,40,12,25,19,0,cdn
0022500527,2025-26,Regular Season,1610612745,HOU,240.0,102,73,20,8,7,14,99,37,36,8,29,20,0,cdn
0022500528,2025-26,Regular Season,1610612766,CHA,240.0,112,47,29,8,3,16,86,39,44,16,24,18,0,cdn
0022500528,2025-26,Regular Season,1610612754,IND,240.0,114,48,25,9,6,19,82,41,27,12,21,20,0,cdn
0022500530,2025-26,Regular Season,1610612750,MIN,240.0,131,56,33,8,2,17,89,51,38,20,17,9,0,cdn
0022500530,2025-26,Regular Season,1610612739,CLE,240.0,122,42,31,9,2,12,91,48,33,11,21,15,0,cdn
0022500531,2025-26,Regular Season,1610612762,UTA,240.0,116,46,32,11,3,9,95,47,41,13,14,9,0,cdn
0022500531,2025-26,Regular Season,1610612742,DAL,240.0,114,51,30,4,2,20,85,44,36,15,13,11,0,cdn
0022500542,2025-26,Regular Season,1610612739,CLE,240.0,146,39,38,10,2,9,92,55,31,15,25,21,0,cdn
0022500542,2025-26,Regular Season,1610612750,MIN,240.0,134,44,31,8,7,15,89,51,32,16,20,16,0,cdn
0022500543,2025-26,Regular Season,1610612754,IND,240.0,123,61,37,13,4,16,98,44,40,17,22,18,0,cdn
0022500543,2025-26,Regular Season,1610612748,MIA,240.0,99,60,17,6,5,19,92,36,30,4,29,23,0,cdn
0022500544,2025-26,Regular Season,1610612765,DET,240.0,92,60,21,18,13,24,83,33,35,8,25,18,0,cdn
0022500544,2025-26,Regular Season,1610612746,LAC,240.0,98,49,17,18,6,21,72,31,31,11,36,25,0,cdn
0022500545,2025-26,Regular Season,1610612738,BOS,240.0,95,57,22,5,5,10,93,38,44,16,4,3,0,cdn
0022500545,2025-26,Regular Season,1610612759,SAS,240.0,100,62,22,5,4,8,95,38,44,10,20,14,0,cdn
0022500546,2025-26,Regular Season,1610612741,CHI,240.0,125,58,31,10,7,14,97,50,46,15,12,10,0,cdn
0022500546,2025-26,Regular Season,1610612742,DAL,240.0,107,52,25,7,6,14,91,39,35,13,25,16,0,cdn
0022500547,2025-26,Regular Season,1610612762,UTA,240.0,95,39,22,6,2,15,88,36,31,7,21,16,0,cdn
0022500547,2025-26,Regular Season,1610612766,CHA,240.0,150,72,35,10,5,12,101,53,59,24,25,20,0,cdn
0022500548,2025-26,Regular Season,1610612753,ORL,240.0,128,49,27,10,3,11,82,43,24,11,35,31,0,cdn
0022500548,2025-26,Regular Season,1610612740,NOP,240.0,118,32,27,8,9,14,80,46,26,14,15,12,0,cdn
0022500549,2025-26,Regular Season,1610612763,MEM,240.0,103,61,27,6,7,14,88,37,34,11,18,18,0,cdn
0022500549,2025-26,Regular Season,1610612751,BKN,240.0,98,50,25,10,6,10,88,36,48,18,16,8,0,cdn
0022500550,2025-26,Regular Season,1610612761,TOR,265.0,116,69,29,14,6,15,103,41,32,5,39,29,0,cdn
0022500550,2025-26,Regular Season,1610612755,PHI,265.0,115,60,11,9,11,22,90,41,31,8,31,25,0,cdn
0022500551,2025-26,Regular Season,1610612757,POR,240.0,114,47,24,9,6,15,84,40,39,12,25,22,0,cdn
0022500551,2025-26,Regular Season,1610612752,NYK,240.0,123,51,32,11,7,12,99,50,46,17,8,6,0,cdn
0022500552,2025-26,Regular Season,1610612750,MIN,240.0,104,61,23,9,7,9,90,39,39,12,25,14,0,cdn
0022500552,2025-26,Regular Season,1610612759,SAS,240.0,103,60,19,6,1,14,88,34,38,13,25,22,0,cdn
0022500553,2025-26,Regular Season,1610612760,OKC,240.0,124,55,23,12,5,13,93,47,34,10,28,20,0,cdn
0022500553,2025-26,Regular Season,1610612748,MIA,240.0,112,44,35,9,4,23,82,44,32,17,13,7,0,cdn
0022500554,2025-26,Regular Season,1610612743,DEN,240.0,108,57,23,5,5,7,87,35,35,14,31,24,0,cdn
0022500554,2025-26,Regular Season,1610612749,MIL,240.0,104,55,29,5,6,9,85,38,34,14,20,14,0,cdn
0022500555,2025-26,Regular Season,1610612756,PHX,240.0,112,56,32,11,7,14,95,40,52,17,19,15,0,cdn
0022500555,2025-26,Regular Season,1610612764,WAS,240.0,93,55,22,9,7,22,86,34,30,7,18,18,0,cdn
0022500556,2025-26,Regular Season,1610612744,GSW,240.0,111,52,28,5,4,15,90,42,42,10,21,17,0,cdn
0022500556,2025-26,Regular Season,1610612737,ATL,240.0,124,56,33,9,4,7,94,46,39,15,25,17,0,cdn
0022500557,2025-26,Regular Season,1610612758,SAC,240.0,111,57,25,4,1,9,91,44,23,8,20,15,0,cdn
0022500557,2025-26,Regular Season,1610612745,HOU,240.0,98,54,23,4,5,11,84,36,30,7,29,19,0,cdn
0022500558,2025-26,Regular Season,1610612739,CLE,240.0,112,39,33,10,6,13,92,41,41,17,13,13,0,cdn
0022500558,2025-26,Regular Season,1610612762,UTA,240.0,123,59,32,7,4,16,83,40,41,18,28,25,0,cdn
0022500559,2025-26,Regular Season,1610612754,IND,240.0,98,46,29,8,3,11,84,39,37,16,6,4,0,cdn
0022500559,2025-26,Regular Season,1610612738,BOS,240.0,96,52,22,9,1,12,88,40,35,9,9,7,0,cdn
0022500560,2025-26,Regular Season,1610612761,TOR,240.0,102,48,29,7,2,9,92,37,37,6,25,22,0,cdn
0022500560,2025-26,Regular Season,1610612755,PHI,240.0,115,47,22,4,2,16,74,39,36,16,23,21,0,cdn
0022500561,2025-26,Regular Season,1610612742,DAL,240.0,113,47,28,9,3,12,85,43,34,15,16,12,0,cdn
0022500561,2025-26,Regular Season,1610612751,BKN,240.0,105,48,23,5,8,17,86,39,37,9,20,18,0,cdn
0022500562,2025-26,Regular Season,1610612758,SAC,240.0,124,41,23,6,4,12,82,48,26,17,14,11,0,cdn
0022500562,2025-26,Regular Season,1610612747,LAL,240.0,112,46,21,9,2,10,84,41,36,8,28,22,0,cdn
0022500563,2025-26,Regular Season,1610612746,LAC,240.0,117,46,22,7,0,5,92,41,49,18,21,17,0,cdn
0022500563,2025-26,Regular Season,1610612766,CHA,240.0,109,59,24,3,4,10,88,43,33,10,17,13,0,cdn
0022500564,2025-26,Regular Season,1610612748,MIA,240.0,127,52,28,8,2,12,92,48,38,13,22,18,0,cdn
0022500564,2025-26,Regular Season,1610612756,PHX,240.0,121,56,22,10,1,12,102,44,48,14,20,19,0,cdn
0022500565,2025-26,Regular Season,1610612745,HOU,240.0,119,61,24,5,2,9,88,45,24,7,29,22,0,cdn
0022500565,2025-26,Regular Season,1610612741,CHI,240.0,113,47,24,5,3,7,94,41,37,12,23,19,0,cdn
0022500566,2025-26,Regular Season,1610612749,MIL,240.0,106,41,29,12,4,19,85,41,36,13,19,11,0,cdn
0022500566,2025-26,Regular Season,1610612750,MIN,240.0,139,54,37,9,2,15,92,55,42,22,12,7,0,cdn
0022500567,2025-26,Regular Season,1610612740,NOP,240.0,116,59,21,6,4,15,86,39,29,11,31,27,0,cdn
0022500567,2025-26,Regular Season,1610612743,DEN,240.0,122,41,24,8,3,7,84,41,35,14,32,26,0,cdn
0022500568,2025-26,Regular Season,1610612760,OKC,240.0,119,52,26,7,11,11,81,42,30,11,27,24,0,cdn
0022500568,2025-26,Regular Season,1610612759,SAS,240.0,98,49,21,4,3,11,85,34,37,13,24,17,0,cdn
0022500569,2025-26,Regular Season,1610612747,LAL,240.0,141,58,36,2,3,14,83,48,34,19,30,26,0,cdn
0022500569,2025-26,Regular Season,1610612737,ATL,240.0,116,43,30,11,1,6,100,45,46,13,18,13,0,cdn
0022500570,2025-26,Regular Season,1610612744,GSW,240.0,119,46,34,16,5,14,89,42,57,23,13,12,0,cdn
0022500570,2025-26,Regular Season,1610612757,POR,240.0,97,55,20,7,3,22,83,36,47,14,17,11,0,cdn
0022500578,2025-26,Regular Season,1610612753,ORL,240.0,118,63,28,9,4,16,95,41,40,15,23,21,0,cdn
0022500578,2025-26,Regular Season,1610612763,MEM,240.0,111,44,27,5,6,16,83,38,36,17,21,18,0,cdn
0022500579,2025-26,Regular Season,1610612765,DET,240.0,108,64,25,10,7,17,81,38,32,9,37,23,0,cdn
0022500579,2025-26,Regular Season,1610612756,PHX,240.0,105,55,21,14,9,13,87,36,46,17,25,16,0,cdn
0022500580,2025-26,Regular Season,1610612748,MIA,240.0,114,50,25,7,2,10,87,39,42,15,27,21,0,cdn
0022500580,2025-26,Regular Season,1610612738,BOS,240.0,119,58,22,5,5,13,91,41,39,13,25,24,0,cdn
0022500581,2025-26,Regular Season,1610612745,HOU,240.0,91,75,17,10,7,14,104,35,24,7,17,14,0,cdn
0022500581,2025-26,Regular Season,1610612760,OKC,240.0,111,49,25,9,12,11,89,41,41,16,15,13,0,cdn
0022500582,2025-26,Regular Season,1610612759,SAS,240.0,119,55,28,7,2,16,79,40,37,16,27,23,0,cdn
0022500582,2025-26,Regular Season,1610612749,MIL,240.0,101,49,24,6,3,13,87,34,48,17,22,16,0,cdn
0022500583,2025-26,Regular Season,1610612742,DAL,240.0,144,52,37,13,7,13,97,55,46,19,19,15,0,cdn
0022500583,2025-26,Regular Season,1610612762,UTA,240.0,122,49,33,9,4,17,96,47,36,10,23,18,0,cdn
0022500584,2025-26,Regular Season,1610612744,GSW,240.0,126,49,26,7,6,12,89,48,45,20,13,10,0,cdn
0022500584,2025-26,Regular Season,1610612752,NYK,240.0,113,49,28,3,2,10,91,42,38,14,19,15,0,cdn
0022500585,2025-26,Regular Season,1610612757,POR,240.0,117,61,23,13,5,14,95,43,46,14,24,17,0,cdn
0022500585,2025-26,Regular Season,1610612737,ATL,240.0,101,50,23,10,4,18,81,35,44,14,22,17,0,cdn
0022500586,2025-26,Regular Season,1610612747,LAL,240.0,117,46,18,8,4,9,93,43,38,14,23,17,0,cdn
0022500586,2025-26,Regular Season,1610612766,CHA,240.0,135,54,34,3,5,12,92,50,43,20,16,15,0,cdn
0022500593,2025-26,Regular Season,1610612742,DAL,240.0,138,58,36,8,2,11,91,49,41,18,36,22,0,cdn
0022500593,2025-26,Regular Season,1610612762,UTA,240.0,120,47,30,5,3,15,89,48,31,10,20,14,0,cdn
0022500594,2025-26,Regular Season,1610612737,ATL,240.0,106,54,29,10,4,11,102,38,46,15,17,15,0,cdn
0022500594,2025-26,Regular Season,1610612738,BOS,240.0,132,62,27,9,8,16,91,46,52,22,22,18,0,cdn
0022500595,2025-26,Regular Season,1610612765,DET,240.0,121,63,32,15,6,19,93,46,34,16,19,13,0,cdn
0022500595,2025-26,Regular Season,1610612754,IND,240.0,78,55,18,13,2,24,79,28,35,8,27,14,0,cdn
0022500596,2025-26,Regular Season,1610612752,NYK,240.0,99,60,20,9,5,17,82,33,44,14,25,19,0,cdn
0022500596,2025-26,Regular Season,1610612756,PHX,240.0,106,49,22,9,2,12,82,34,42,15,27,23,0,cdn
0022500597,2025-26,Regular Season,1610612748,MIA,240.0,122,66,30,7,4,4,111,41,50,20,28,20,0,cdn
0022500597,2025-26,Regular Season,1610612760,OKC,240.0,120,52,23,3,6,14,77,42,29,13,28,23,0,cdn
0022500598,2025-26,Regular Season,1610612759,SAS,240.0,126,57,35,6,5,11,94,47,38,15,28,17,0,cdn
0022500598,2025-26,Regular Season,1610612750,MIN,240.0,123,54,22,7,7,11,90,42,34,14,28,25,0,cdn
0022500599,2025-26,Regular Season,1610612744,GSW,240.0,136,45,34,8,7,11,93,51,52,23,13,11,0,cdn
0022500599,2025-26,Regular Season,1610612766,CHA,240.0,116,53,27,5,3,17,94,43,44,16,17,14,0,cdn
0022500600,2025-26,Regular Season,1610612743,DEN,240.0,121,50,31,7,4,12,85,45,35,14,23,17,0,cdn
0022500600,2025-26,Regular Season,1610612764,WAS,240.0,115,62,20,9,4,11,96,44,30,11,29,16,0,cdn
0022500601,2025-26,Regular Season,1610612757,POR,240.0,132,61,24,9,5,15,86,45,42,16,34,26,0,cdn
0022500601,2025-26,Regular Season,1610612747,LAL,240.0,116,34,25,8,6,15,85,42,31,13,21,19,0,cdn
0022500602,2025-26,Regular Season,1610612763,MEM,240.0,126,53,31,12,7,12,91,48,35,13,25,17,0,cdn
0022500602,2025-26,Regular Season,1610612753,ORL,240.0,109,52,30,5,6,17,95,42,33,10,16,15,0,cdn
0022500603,2025-26,Regular Season,1610612741,CHI,240.0,124,52,41,8,5,7,94,49,46,20,9,6,0,cdn
0022500603,2025-26,Regular Season,1610612751,BKN,240.0,102,46,33,4,4,11,83,38,37,16,15,10,0,cdn
0022500604,2025-26,Regular Season,1610612745,HOU,240.0,119,56,22,9,4,15,90,45,36,13,22,16,0,cdn
0022500604,2025-26,Regular Season,1610612740,NOP,240.0,110,44,27,10,5,13,88,44,26,10,15,12,0,cdn
0022500605,2025-26,Regular Season,1610612743,DEN,240.0,87,36,21,7,5,8,79,32,38,8,18,15,0,cdn
0022500605,2025-26,Regular Season,1610612766,CHA,240.0,110,61,30,4,3,12,89,44,34,11,13,11,0,cdn
0022500606,2025-26,Regular Season,1610612758,SAC,240.0,110,45,29,8,5,16,86,42,31,11,18,15,0,cdn
0022500606,2025-26,Regular Season,1610612757,POR,240.0,117,50,18,7,4,14,83,40,32,8,33,29,0,cdn
0022500607,2025-26,Regular Season,1610612747,LAL,240.0,110,55,25,6,6,15,85,41,36,14,17,14,0,cdn
0022500607,2025-26,Regular Season,1610612761,TOR,240.0,93,51,30,7,5,9,91,38,32,7,15,10,0,cdn
0022500608,2025-26,Regular Season,1610612764,WAS,240.0,106,55,27,7,5,19,86,37,35,13,22,19,0,cdn
0022500608,2025-26,Regular Season,1610612746,LAC,240.0,110,46,20,12,6,16,78,36,28,5,38,33,0,cdn
0022500609,2025-26,Regular Season,1610612755,PHI,240.0,113,49,22,18,5,8,88,42,17,5,36,24,0,cdn
0022500609,2025-26,Regular Season,1610612754,IND,240.0,104,56,24,4,9,22,84,40,34,13,14,11,0,cdn
0022500610,2025-26,Regular Season,1610612751,BKN,240.0,117,34,28,7,1,7,81,41,38,15,21,20,0,cdn
0022500610,2025-26,Regular Season,1610612756,PHX,240.0,126,47,29,4,4,12,77,44,39,20,23,18,0,cdn
0022500611,2025-26,Regular Season,1610612759,SAS,240.0,123,47,32,9,12,13,79,44,38,16,25,19,0,cdn
0022500611,2025-26,Regular Season,1610612762,UTA,240.0,110,54,31,10,1,13,92,37,37,13,27,23,0,cdn
0022500612,2025-26,Regular Season,1610612744,GSW,240.0,135,53,38,11,3,13,95,49,51,24,17,13,0,cdn
0022500612,2025-26,Regular Season,1610612748,MIA,240.0,112,60,30,6,2,19,99,39,45,13,24,21,0,cdn
0022500613,2025-26,Regular Season,1610612755,PHI,240.0,110,59,20,12,6,19,93,39,34,11,27,21,0,cdn
0022500613,2025-26,Regular Season,1610612756,PHX,240.0,116,53,25,5,2,22,92,40,39,16,20,20,0,cdn
0022500614,2025-26,Regular Season,1610612741,CHI,240.0,138,50,40,10,11,12,92,52,47,25,12,9,0,cdn
0022500614,2025-26,Regular Season,1610612746,LAC,240.0,110,47,24,6,5,16,92,43,30,10,17,14,0,cdn
0022500615,2025-26,Regular Season,1610612745,HOU,240.0,111,55,29,5,9,14,83,43,27,10,22,15,0,cdn
0022500615,2025-26,Regular Season,1610612759,SAS,240.0,106,57,24,7,5,9,105,41,50,14,10,10,0,cdn
0022500616,2025-26,Regular Season,1610612762,UTA,240.0,127,51,31,8,4,16,87,48,29,12,26,19,0,cdn
0022500616,2025-26,Regular Season,1610612750,MIN,240.0,122,59,28,12,6,11,100,44,47,14,27,20,0,cdn
0022500617,2025-26,Regular Season,1610612743,DEN,240.0,107,42,27,6,7,5,87,39,37,15,19,14,0,cdn
0022500617,2025-26,Regular Season,1610612747,LAL,240.0,115,63,24,3,2,12,83,42,25,10,32,21,0,cdn
0022500618,2025-26,Regular Season,1610612744,GSW,240.0,127,47,28,7,1,17,91,47,43,16,26,17,0,cdn
0022500618,2025-26,Regular Season,1610612761,TOR,240.0,145,41,42,7,3,15,86,51,34,21,22,22,0,cdn
0022500619,2025-26,Regular Season,1610612758,SAC,240.0,117,54,27,6,4,15,87,44,30,11,21,18,0,cdn
0022500619,2025-26,Regular Season,1610612748,MIA,240.0,130,53,33,6,2,10,98,47,42,21,24,15,0,cdn
0022500620,2025-26,Regular Season,1610612766,CHA,240.0,87,60,20,12,4,12,98,33,47,8,18,13,0,cdn
0022500620,2025-26,Regular Season,1610612739,CLE,240.0,94,71,20,6,8,20,87,34,40,8,24,18,0,cdn
0022500621,2025-26,Regular Season,1610612738,BOS,240.0,119,59,24,8,6,14,88,42,31,12,25,23,0,cdn
0022500621,2025-26,Regular Season,1610612754,IND,240.0,104,52,31,6,2,13,94,37,45,12,23,18,0,cdn
0022500622,2025-26,Regular Season,1610612752,NYK,240.0,120,63,28,10,6,12,80,46,32,16,17,12,0,cdn
0022500622,2025-26,Regular Season,1610612751,BKN,240.0,66,36,15,5,4,14,79,23,40,11,13,9,0,cdn
0022500623,2025-26,Regular Season,1610612763,MEM,240.0,122,54,26,7,7,17,93,43,35,12,27,24,0,cdn
0022500623,2025-26,Regular Season,1610612737,ATL,240.0,124,56,34,9,6,16,92,43,45,20,24,18,0,cdn
0022500624,2025-26,Regular Season,1610612740,NOP,240.0,104,51,19,13,6,17,86,36,32,7,30,25,0,cdn
0022500624,2025-26,Regular Season,1610612765,DET,240.0,112,59,26,12,8,18,88,39,39,15,24,19,0,cdn
0022500625,2025-26,Regular Season,1610612749,MIL,240.0,102,43,30,6,0,16,81,40,41,16,9,6,0,cdn
0022500625,2025-26,Regular Season,1610612760,OKC,240.0,122,49,24,12,3,8,90,49,36,14,15,10,0,cdn
0022500626,2025-26,Regular Season,1610612758,SAC,240.0,109,53,25,6,6,14,88,41,33,9,22,18,0,cdn
0022500626,2025-26,Regular Season,1610612761,TOR,240.0,122,52,30,11,3,10,94,43,33,13,25,23,0,cdn
0022500627,2025-26,Regular Season,1610612753,ORL,240.0,97,37,25,7,4,12,79,33,37,14,22,17,0,cdn
0022500627,2025-26,Regular Season,1610612766,CHA,240.0,124,54,26,7,4,14,79,43,36,17,25,21,0,cdn
0022500644,2025-26,Regular Season,1610612750,MIN,240.0,85,59,16,6,5,25,79,30,38,13,20,12,0,cdn
0022500644,2025-26,Regular Season,1610612744,GSW,240.0,111,55,31,20,5,12,95,40,51,16,16,15,0,cdn
0022500650,2025-26,Regular Season,1610612765,DET,240.0,139,55,31,15,5,18,91,50,31,16,28,23,0,cdn
0022500650,2025-26,Regular Season,1610612758,SAC,240.0,116,43,32,7,7,19,84,44,25,11,28,17,0,cdn
0022500653,2025-26,Regular Season,1610612760,OKC,240.0,101,46,21,5,5,11,75,33,43,11,31,24,0,cdn
0022500653,2025-26,Regular Season,1610612761,TOR,240.0,103,62,28,10,6,11,86,37,34,12,26,17,0,cdn
0022500654,2025-26,Regular Season,1610612759,SAS,240.0,95,55,22,2,5,11,81,32,44,12,32,19,0,cdn
0022500654,2025-26,Regular Season,1610612740,NOP,240.0,104,72,23,3,5,10,102,41,34,9,17,13,0,cdn
0022500655,2025-26,Regular Season,1610612756,PHX,240.0,102,61,14,6,7,10,100,37,35,7,26,21,0,cdn
0022500655,2025-26,Regular Season,1610612748,MIA,240.0,111,66,21,6,3,10,93,39,35,9,29,24,0,cdn
0022500656,2025-26,Regular Season,1610612746,LAC,240.0,126,55,20,12,5,19,78,44,25,12,29,26,0,cdn
0022500656,2025-26,Regular Season,1610612751,BKN,240.0,89,41,23,14,4,16,85,29,43,9,25,22,0,cdn
0022500657,2025-26,Regular Season,1610612766,CHA,240.0,130,62,34,8,4,23,83,47,41,17,27,19,0,cdn
0022500657,2025-26,Regular Season,1610612755,PHI,240.0,93,42,20,14,3,17,89,35,30,9,19,14,0,cdn
0022500658,2025-26,Regular Season,1610612739,CLE,240.0,114,54,23,6,5,14,79,42,25,11,27,19,0,cdn
0022500658,2025-26,Regular Season,1610612753,ORL,240.0,98,51,21,10,6,11,94,38,39,11,15,11,0,cdn
0022500659,2025-26,Regular Season,1610612737,ATL,240.0,132,54,35,11,9,14,98,49,43,18,17,16,0,cdn
0022500659,2025-26,Regular Season,1610612754,IND,240.0,116,52,31,11,7,16,93,43,35,10,25,20,0,cdn
0022500660,2025-26,Regular Season,1610612738,BOS,240.0,102,59,24,11,4,17,90,39,34,13,18,11,0,cdn
0022500660,2025-26,Regular Season,1610612757,POR,240.0,94,55,17,11,8,18,78,32,40,10,30,20,0,cdn
0022500661,2025-26,Regular Season,1610612741,CHI,240.0,118,45,31,5,0,15,82,43,49,18,18,14,0,cdn
0022500661,2025-26,Regular Season,1610612747,LAL,240.0,129,43,26,7,3,6,82,46,33,16,29,21,0,cdn
0022500662,2025-26,Regular Season,1610612745,HOU,240.0,108,67,29,9,3,16,92,41,37,11,20,15,0,cdn
0022500662,2025-26,Regular Season,1610612763,MEM,240.0,99,60,26,9,5,13,105,39,37,7,17,14,0,cdn
0022500663,2025-26,Regular Season,1610612750,MIN,240.0,108,61,29,12,10,22,81,37,35,14,26,20,0,cdn
0022500663,2025-26,Regular Season,1610612744,GSW,240.0,83,57,21,13,4,18,95,33,39,9,13,8,0,cdn
0022501201,2025-26,Regular Season,1610612753,ORL,240.0,117,54,30,5,6,16,87,44,32,15,16,14,0,cdn
0022501201,2025-26,Regular Season,1610612748,MIA,240.0,108,47,25,8,6,8,93,42,33,8,19,16,0,cdn
0022501202,2025-26,Regular Season,1610612761,TOR,240.0,101,50,28,9,4,13,90,39,38,11,18,12,0,cdn
0022501202,2025-26,Regular Season,1610612752,NYK,240.0,117,57,19,9,7,13,80,42,35,16,28,17,0,cdn
0022501203,2025-26,Regular Season,1610612760,OKC,240.0,138,48,32,14,7,14,88,52,40,22,13,12,0,cdn
0022501203,2025-26,Regular Season,1610612756,PHX,240.0,89,43,24,12,2,20,84,33,31,10,16,13,0,cdn
0022501204,2025-26,Regular Season,1610612747,LAL,240.0,119,45,27,4,7,11,87,43,37,16,23,17,0,cdn
0022501204,2025-26,Regular Season,1610612759,SAS,240.0,132,57,25,9,3,10,86,43,38,17,36,29,0,cdn
0022501205,2025-26,Regular Season,1610612745,HOU,240.0,115,64,26,9,1,18,93,43,34,12,21,17,0,cdn
0022501205,2025-26,Regular Season,1610612746,LAC,240.0,113,35,25,15,5,15,78,39,38,14,26,21,0,cdn
0022501206,2025-26,Regular Season,1610612749,MIL,240.0,116,49,28,5,5,15,79,46,29,13,14,11,0,cdn
0022501206,2025-26,Regular Season,1610612738,BOS,240.0,101,49,18,7,1,13,88,34,49,14,25,19,0,cdn
0022501207,2025-26,Regular Season,1610612740,NOP,240.0,143,64,36,10,8,8,112,58,32,12,17,15,0,cdn
0022501207,2025-26,Regular Season,1610612757,POR,240.0,120,55,27,5,7,15,102,45,48,14,22,16,0,cdn
0022501208,2025-26,Regular Season,1610612758,SAC,240.0,105,48,21,9,4,16,87,39,38,11,23,16,0,cdn
0022501208,2025-26,Regular Season,1610612743,DEN,240.0,136,53,35,9,0,12,88,52,29,12,29,20,0,cdn
0022501216,2025-26,Regular Season,1610612754,IND,240.0,89,47,20,2,7,8,84,31,39,10,21,17,0,cdn
0022501216,2025-26,Regular Season,1610612764,WAS,240.0,108,70,19,5,3,11,89,41,28,10,26,16,0,cdn
0022501217,2025-26,Regular Season,1610612737,ATL,240.0,120,67,33,8,6,16,99,43,33,17,21,17,0,cdn
0022501217,2025-26,Regular Season,1610612755,PHI,240.0,117,61,25,10,10,11,101,38,41,17,29,24,0,cdn
0022501218,2025-26,Regular Season,1610612739,CLE,265.0,111,56,27,10,3,14,95,38,38,12,29,23,0,cdn
0022501218,2025-26,Regular Season,1610612766,CHA,265.0,119,67,28,9,7,16,98,43,44,17,21,16,0,cdn
0022501219,2025-26,Regular Season,1610612751,BKN,240.0,127,49,33,14,4,13,85,45,43,19,19,18,0,cdn
0022501219,2025-26,Regular Season,1610612749,MIL,240.0,82,44,20,8,1,20,79,31,35,8,16,12,0,cdn
0022501220,2025-26,Regular Season,1610612750,MIN,240.0,117,60,25,12,5,11,94,43,37,12,27,19,0,cdn
0022501220,2025-26,Regular Season,1610612758,SAC,240.0,103,49,21,5,9,15,81,37,23,10,25,19,0,cdn
0022501221,2025-26,Regular Season,1610612757,POR,240.0,136,52,30,11,4,17,89,45,39,20,29,26,0,cdn
0022501221,2025-26,Regular Season,1610612744,GSW,240.0,131,42,34,14,5,18,87,44,47,24,23,19,0,cdn
0022501222,2025-26,Regular Season,1610612738,BOS,240.0,105,49,16,7,5,12,82,38,39,10,27,19,0,cdn
0022501222,2025-26,Regular Season,1610612765,DET,240.0,112,59,21,9,3,10,89,41,36,13,25,17,0,cdn
0022501223,2025-26,Regular Season,1610612741,CHI,240.0,104,47,26,10,4,13,92,38,49,13,17,15,0,cdn
0022501223,2025-26,Regular Season,1610612740,NOP,240.0,114,64,21,7,5,14,93,43,33,8,25,20,0,cdn
0022501224,2025-26,Regular Season,1610612762,UTA,265.0,140,50,33,8,4,13,97,50,36,13,33,27,0,cdn
0022501224,2025-26,Regular Season,1610612742,DAL,265.0,133,67,24,6,6,14,98,48,27,9,41,28,0,cdn
0022501225,2025-26,Regular Season,1610612743,DEN,265.0,128,46,24,10,4,10,85,43,34,15,33,27,0,cdn
0022501225,2025-26,Regular Season,1610612745,HOU,265.0,125,56,29,7,8,16,93,47,25,12,26,19,0,cdn
0022501226,2025-26,Regular Season,1610612746,LAC,240.0,103,50,26,4,2,18,80,37,36,13,22,16,0,cdn
0022501226,2025-26,Regular Season,1610612763,MEM,240.0,121,43,33,10,7,11,86,45,39,16,17,15,0,cdn
0022501227,2025-26,Regular Season,1610612748,MIA,240.0,96,54,20,12,7,18,83,35,31,9,23,17,0,cdn
0022501227,2025-26,Regular Season,1610612761,TOR,240.0,106,50,33,9,7,19,88,42,40,16,9,6,0,cdn
0022501228,2025-26,Regular Season,1610612756,PHX,240.0,114,43,29,11,5,19,82,40,37,13,25,21,0,cdn
0022501228,2025-26,Regular Season,1610612747,LAL,240.0,116,64,20,13,8,21,88,38,37,7,43,33,0,cdn
0022501229,2025-26,Regular Season,1610612753,ORL,240.0,120,53,28,9,3,14,97,45,42,13,25,17,0,cdn
0022501229,2025-26,Regular Season,1610612752,NYK,240.0,132,48,28,9,7,12,84,51,20,7,31,23,0,cdn
0022501230,2025-26,Regular Season,1610612760,OKC,240.0,109,57,20,13,4,14,92,38,37,9,27,24,0,cdn
0022501230,2025-26,Regular Season,1610612759,SAS,240.0,111,62,21,9,6,19,90,37,42,13,32,24,0,cdn
0062500001,2025-26,Regular Season,1610612752,NYK,240.0,124,67,27,7,6,10,105,49,40,15,15,11,0,cdn
0062500001,2025-26,Regular Season,1610612759,SAS,240.0,113,56,29,4,5,8,99,41,39,14,22,17,0,cdn
0022500596,2025-26,Regular Season,1610612752,NYK,240.0,99,60,20,9,5,17,82,33,44,14,25,19,0,cdn
0022500596,2025-26,Regular Season,1610612756,PHX,240.0,106,49,22,9,2,12,82,34,42,15,27,23,0,cdn
0022500594,2025-26,Regular Season,1610612737,ATL,240.0,106,54,29,10,4,11,102,38,46,15,17,15,0,cdn
0022500594,2025-26,Regular Season,1610612738,BOS,240.0,132,62,27,9,8,16,91,46,52,22,22,18,0,cdn
0022500653,2025-26,Regular Season,1610612760,OKC,240.0,101,46,21,5,5,11,75,33,43,11,31,24,0,cdn
